abstract,name,id,version,title,beginDate,endDate,author,attributeName,attribute
"Os dados aqui apresentados se referem a informações coletadas sobre a biomassa de raízes. Estimamos a biomassa de raízes através do método do monólito de solo até a profundidade de 50 cm. Este estudo permite a separação e classificação de raízes em camadas de 10 cm e por classes de diâmetro, fornecendo informações detalhadas sobre os estoques de carbono. Foram coletados 15 monólitos em cada módulo, num total de 135 monólitos ao longo da BR-319.",liliandias,10,6,Biomassa de raízes em ecossistemas de Floresta Ombrófila Densa de Terras Baixas (BR-319 - M04),2011-09-28T04:00:00Z,2011-10-02T04:00:00Z,José Pinto,"Sitio,Modulo,Trilha,Parcela,Segmento,Data da Coleta,Camada,CD,BGB","Sitio  Sítio de pesquisa onde se localiza o módulo.,Modulo  Identificador do módulo onde os dados foram coletados.,Trilha  Identificador da oreintação da trilha onde os dados foram coletados.,Parcela  Identificador da parcela na qual os dados foram coletados.,Segmento  distância em metros (m) do início da parcela meter,Data da Coleta  Data de Coleta dos dados,Camada  Profundidade da camada de cada monólito; camada S: (≈ -15 até 0 cm); camada A: (0 a 10 cm); camada B: (10 a 20 cm); camada C: (20 a 30 cm); camada D: (30 a 40 cm); e camada E: (40 a 50 cm).,CD  Classe de diâmetro em que se enquadra a biomassa de raízes de cada camada, sendo elas; muito finas (MF = Ø < 2 mm); finas (F = 2 mm ≤ Ø < 5 mm); médias (M = 5 mm ≤ Ø < 20 mm); e grossas (G = Ø ≥ 20 mm).,BGB  Massa em gramas (g), obtida por balança com precisão de 0,01g da biomassa de cada classe de diâmetro de cada camada de cada monólito gram"
"Os dados de coordenadas geográficas aqui disponibilizados são parte das informações disponíveis para as 12 parcelas distribuídas no módulo Cristalino, localizado nos municípios de Alta Floresta e Novo Mundo, Mato Grosso.",liliandias,100,4,Coordenadas geográficas do Módulo Cristalino - Sítio SINOP,2013-05-01T04:00:00Z,2013-05-31T04:00:00Z,Domingos de Jesus Rodrigues,"sitio,modulo,trilha,parcela,lat,long","sitio  Nome do sitio especificado de acordo com o código adotado pelo PPBio,modulo  Nome do sitio especificado de acordo com o código adotado pelo PPBio,trilha  Nome da trilha especificado de acordo com o código adotado pelo PPBio,parcela  Nome da parcela especificado de acordo com o código adotado pelo PPBio,lat  latitude da parcela em graus decimais grad,long  longitude da parcela em graus decimais grad"
Os dados ambientais do Módulo Cristalino foram coletados para entender os padrões de distribuição das espécies em função dos gradientes ambientais nessa área da Amazônia Meridional.,liliandias,101,4,"Caracterização ambiental do módulo Cristalino, sítio Sinop",2013-05-01T04:00:00Z,2013-05-31T04:00:00Z,Domingos de Jesus Rodrigues,"sitio,modulo,trilha,parcela,med_1,med_2,med_3,med_4,media_abertura_dossel,50,100,150,200,250,media","sitio  Nome do sítio especificado de acordo com o código adotado pelo PPBio,modulo  Nome do módulo especificado de acordo com o código adotado pelo PPBio,trilha  Nome da trilha especificado de acordo com o código adotado pelo PPBio,parcela  Nome da parcela especificado de acordo com o código adotado pelo PPBio,med_1  primeira medida da porcentagem de abertura do dossel number,med_2  segunda medida da porcentagem de abertura do dossel number,med_3  terceira medida da porcentagem de abertura do dossel number,med_4  quarta medida da porcentagem de abertura do dossel number,media_abertura_dossel  porcentagem média de abertura do dossel number,50  volume de serrapilheira em litros no ponto 50 metros liter,100  volume de serrapilheira em litros no ponto 100 metros liter,150  volume de serrapilheira em litros no ponto 150 metros liter,200  volume de serrapilheira em litros no ponto 200 metros liter,250  volume de serrapilheira em litros no pontos 250 metros liter,media  volume médio de serrapilheira em litros liter"
"O conhecimento da composição e da distribuição das espécies amazônicas, bem como a compreensão dos fatores que estruturam as comunidades, é essencial para a adoção de medidas visando a conservação ambiental. Para avaliar a diversidade de abelhas Euglossini(Hymenoptera: Apidae) nos períodos seco e chuvoso na Amazônia mato-grossense foram selecionadas seis substâncias puras consideradas como bons atrativos aos machos  das abelhas-das-orquídeas:benzoato de benzila, cinamato de metila, cineol, eugenol, salicilato de metilaevanilina.. Armadilhas de garrafas plásticas usando  estas substânciaspuras foram colocadas em todas as parcelas do módulo PPBio instalado no Parque Estadual Cristalino a uma altura de 1,5 m (um metro e meio) do solo e distando 40 metros umas das outras. Os machos foram coletados e as armadilhas foram reabastecidas diariamente. A amostragem foi realizada no período chuvoso entre os dias 13 a 18 de maio de 2013 e 12 a 14 de dezembro de 2013, e no período seco, entre os dias 04 a 12 de setembro de 2014. No total foram coletados 1.292 machos de Euglossini, pertencentes a 34 espécies/morfoespéciese distribuídos nos cinco gêneros da tribo. Todas as substâncias puras foram atrativas aos machos no Parque Cristalino, sendo o cineol a mais eficientetanto em termos de abundância quanto de riqueza de espécies.Os machos foram mais abundantes no período seco, representado por 964 indivíduos, dos quais 42,27% e 17,93% pertencem às espécies Eulaemameriana e Eulaema nigrita, respectivamente. No período chuvoso foram coletados 328 machos, sendo Euglossa iopyrrha (15,85%), Euglossa imperialis (10,67%), Euglossa chalybeata (10,06%), Eulaema meriana (9,76%) e Euglossa bidentata (9,45%) as espécies mais representativas.",liliandias,102,4,"Estrutura de comunidade de abelhas das orquídeas (Hymenoptera: Apidae: Euglossini) no Parque Estadual Cristalino, Mato Grosso.",2013-05-13T04:00:00Z,2013-05-18T04:00:00Z,Evandson José dos Anjos-Silva,"reino,filo,classe,ordem,familia,tribo,genero,especie,sitio,modulo,trilha,parcela,data,long,lat,substancia,abundancia","reino  Nome do Reino,filo  Nome do Filo,classe  Nome da classe,ordem  nome da ordem,familia  Nome da família,tribo  Nome da tribo,genero  Nome do Gênero,especie  Nome da espécie,sitio  Nome do sítio especificado de acordo com o código adotado pelo PPBio,modulo  Nome do  módulo especificado de acordo com o código adotado pelo PPBio,trilha  Nome do trilha especificado de acordo com o código adotado pelo PPBio,parcela  Nome da parcela especificado de acordo com o código adotado pelo PPBio,data  Data em que a amostragem foi realizada,long  longitude (em graus decimais) da parcela amostrada grad,lat  latitude (em graus decimais) da parcela amostrada grad,substancia  nome da substância atrativa utilizada na captura dos indivíduos,especie  Nome da espécie coletada,abundancia  número de indivíduos das espécies coletadas dimensionless"
"Foram realizadas duas amostragens noturnas de anfíbios anuros, em cada uma foram percorridas 12 parcelas de 250 m, distribuídas em uma área de 5 km² em uma área do Parque Estadual do Cristalino, município de Novo Mundo, Mato Grosso. Utilizamos os métodos de busca auditiva/visual, simultaneamente, para a identificação da anurofauna local.",liliandias,103,4,"Anurofauna noturna do Módulo do Cristalino, Mato Grosso Brasil, Sítio PPBio Sinop",2012-06-13T04:00:00Z,2012-07-19T04:00:00Z,Domingos de Jesus Rodrigues,"reino,filo,classe,ordem,familia,genero,especie,sitio,modulo,trilha,parcela,data,coletor,especies,abundancia","reino  nome do reino,filo  nome do filo,classe  nome da classe,ordem  nome da ordem,familia  nome da família,genero  nome do gênero,especie  nome da espécie,sitio  Nome do sítio especificado de acordo com o código adotado pelo PPBio,modulo  Nome do módulo especificado de acordo com o código adotado pelo PPBio,trilha  Nome da trilha especificado de acordo com o código adotado pelo PPBio,parcela  Nome da parcela especificado de acordo com o código adotado pelo PPBio,data  Data em que a amostragem foi realizada,coletor  Nome do responsável pela coleta,especies  Nome das espécies coletadas,abundancia  Número de indivíduos das espécies coletadas dimensionless"
"Foram coletadas informações sobre a estrutura da vegetação em todas as 12 parcelas permanentes, localizadas no Parque Estadual do Cristalino. As amostragens foram realizadas no período de 14 de junho de 2012 a 05 de maio de 2013. Este estudo foi desenvolvido com finalidade de disponibilizar dados para descrever as variações da estrutura da floresta em relação a gradientes ambientais, relacionar a distribuição de diversos grupos biológicos, estimar a biomassa viva de árvores, dinâmica e biomassa da floresta e da diversidade florística da vegetação.",liliandias,104,4,"Estrutura da vegetação das parcelas permanentes do módulo Parque Estadual do Cristalino, sítio Sinop.",2012-06-14T04:00:00Z,2013-05-05T04:00:00Z,Márcia Cleia Vilela dos Santos,"sitio,modulo,trilha,parcela,numero,X,Y,lado,DAP,DAP_rebrotos,POM,palmeira,obs","sitio  Nome do sitio especificado de acordo com o código adotado pelo PPBio,modulo  Nome do modulo especificado de acordo com o código adotado pelo PPBio,trilha  Nome da trilha especificado de acordo com o código adotado pelo PPBio,parcela  Nome da parcela especificado de acordo com o código adotado pelo PPBio,numero  Número que identifica o indivíduo amostrado dimensionless,X  distância (em metros) do ponto 0 na linha central da parcela meter,Y  distância (em metros) perpendicular à linha central da parcela meter,lado  lado da parcela em que o indivíduo foi amostrado. E= esquerdo  D=esquerdo  N=não identificado,DAP  diâmetro (em centímetro) do tronco à altura do peito centimeter,DAP_rebrotos  diâmetro (em centímetro) do ramo à altura do peito centimeter,POM  ponto ótimo de medição (em metros) do diâmetro do tronco em casos especiais meter,palmeira  indicação se o indivíduo é uma palmeira ou não. N=não   S=sim,obs  observações sobre a árvore amostrada"
"O pacote de dados refere reprodução de jacaré-do-Pantanal, Caiman crocodilus yacare,  em longo prazo, entre 1987 a 2014  em duas fazendas do Pantanal da Nhecolândia. As fêmeas reprodutivas  ao lado dos ninhos foram capturadas  e recapturados com laços, pegador e com a mão, e marcados com retirada de escamas da cauda, etiquetas numeradas (tag) presos na membrana interdigital na pata traseira esquerda, e brincos de plásticos enumerados fixados na escama simples. Os dados das recapturas foram usados nas análises de crescimento do artigo publicado como  “Growth of Caiman crocodilus yacare in the Brazilian Pantanal ” por Zilca Campos, Guilherme Mourão, Marcos Coutinho, William E. Magnusson, publicado na PLOS ONE, volume 9, Issue 2, e89362, 2014. O uso dos dados referente a este pacote deverá ser feito mediante autorização da responsável dos dados, Zilca Campos (zilca.campos@embrapa.br), e a sua devida citação do artigo a ser publicado na PlosOne e inclusão das fontes financiadoras nos agradecimentos nos trabalhos futuros a serem publicados com os dados disponibilizados no repositório do PPBio.",liliandias,107,3,"Ninhos de jacaré-do-pantanal, Caiman crocodilus yacare,  em duas fazendas da   Nhecolândia, Pantanal Sul",1987-01-01T03:00:00Z,2014-01-01T04:00:00Z,Zilca Campos,"ANO,CHUVA,NIVEL,TEMPERATURA,NINHOS NHUMIRIM,NINHOS CAMPO DORA","ANO  anos de levantamento dos ninhos,CHUVA  chuva acumulada nos 12 meses do ano anual (em mm) milliliter,NIVEL  Nível máximo de água do rio Paraguai (m). meter,TEMPERATURA  Nome do atributo: Temperatura do ar (o C) celsius,NINHOS NHUMIRIM  Número total de ninhos encontrados na fazenda Nhumirim, Embrapa Pantanal.,NINHOS CAMPO DORA  Número total de ninhos encontrados na fazenda Campo Dora, Embrapa Pantanal."
"Foram registradas 1.566 ocorrências de formigas divididas em 202 espécies, pertencentes a 44 gêneros e 8 subfamílias. Destas, 101 espécies foram amostradas exclusivamente no solo e 61 exclusivamente na vegetação, sendo 40 em ambos os estratos. As espécies mais comuns foram Pheidole cf. exigua (31% das amostras), Crematogaster tenuicola (30,5%), Ectatomma lugens (30,1% cada), Ochetomyrmex semipolitus (27,3%), Solenopsis CR1 (21,3%), Brachymyrmex CR1 (20,8%).  No solo, as formigas mais frequentes foram Pheidole cf. exiguae Ectatommalugens (ambas presentes em 60,2% das amostras de solo), Trachymyrmex TJI1 (30,6%), Pachycondylacrassinoda (28,7%) e Crematogastertenuicola (27,8%). As formigas mais frequentes na vegetação foram Ochetomyrmexsemipolitus (presente em 51,8% das amostras de vegetação), Solenopsis CR1 (40,7%), Brachymyrmex CR1 (38%), Crematogastertenuicola (33,3%) e Ectatommatuberculatum (28,7%).",liliandias,108,3,Influência de Jardins-de-formigas sobre a composição e interação de comunidades de invertebrados e plantas em clareiras florestais na Amazônia Meridional,2012-11-01T04:00:00Z,2012-11-30T04:00:00Z,Thiago Junqueira Izzo,"reino,filo,classe,ordem,familia,genero,especie,sitio,modulo,trilha,parcela,lat,long,data,estrato,abundancia","reino  Nome do Reino,filo  nome do Filo,classe  nome da Classe,ordem  nome da Ordem,familia  nome da Família,genero  nome do Gênero,especie  nome da Espécie,sitio  Nome do sítio especificado de acordo com o código adotado pelo PPBio,modulo  Nome do módulo especificado de acordo com o código adotado pelo PPBio,trilha  Nome da trilha especificado de acordo com o código adotado pelo PPBio,parcela  Nome da parcela especificado de acordo com o código adotado pelo PPBio,lat  latitude da parcela em graus decimais grad,long  longitude da parcela em graus decimais grad,data  data de coleta (mês/ano),estrato  tipo de estrato amostrado,especie  nome das espécies coletadas,abundancia  número de indivíduos das espécies coletadas dimensionless"
"O objetivo deste trabalho foi inventariar a composição de répteis Squamata em 12 parcelas permanentes no módulo PPBio instalado noParque Estadual do Cristalino, Mato Grosso, Brasil.As amostragens foram feitas pordeslocamento a pé, lentamente, à procura de serpentes e lagartos (Procura Visual Limitada por Tempo) em todos os microambientes visualmente acessíveis.",liliandias,109,3,"Squamata noturna do Módulo do Cristalino, Mato Grosso Brasil, Sítio PPBio Sinop",2012-06-13T04:00:00Z,2012-06-19T04:00:00Z,Domingos de Jesus Rodrigues,"reino,filo,classe,ordem,familia,genero,especie,sitio,modulo,trilha,parcela,data,coletor,especies,abundancia","reino  nome do Reino,filo  nome do Filo,classe  nome da Classe,ordem  nome da Ordem,familia  nome da Família,genero  nome do Gênero,especie  nome da Espécie,sitio  nome do sitio espicificado de acordo com o código adotado pelo PPBio,modulo  nome do módulo espicificado de acordo com o código adotado pelo PPBio,trilha  nome da trilha espicificado de acordo com o código adotado pelo PPBio,parcela  nome da parcela espicificado de acordo com o código adotado pelo PPBio,data  data em que a amostragem foi realizada,coletor  nome dos responsável pela colera,especies  nome das espécies coletadas,abundancia  número de indivíduos das espécies coletadas dimensionless"
"Os dados aqui apresentados se referem a informações coletadas sobre a biomassa de raízes. Estimamos a biomassa de raízes através do método do monólito de solo até a profundidade de 50 cm. Este estudo permite a separação e classificação de raízes em camadas de 10 cm e por classes de diâmetro, fornecendo informações detalhadas sobre os estoques de carbono. Foram coletados 15 monólitos em cada módulo, num total de 135 monólitos ao longo da BR-319.",liliandias,11,7,Biomassa de raízes em ecossistemas de Floresta Ombrófila Densa de Terras Baixas (BR-319 - M05),2011-09-22T04:00:00Z,2011-09-26T04:00:00Z,José Pinto,"Sitio,Modulo,Trilha,Parcela,Segmento,Data da Coleta,Camada,CD,BGB","Sitio  Sítio de pesquisa onde se localiza o módulo.,Modulo  Identificador do módulo onde os dados foram coletados.,Trilha  Identificador da oreintação da trilha onde os dados foram coletados.,Parcela  Identificador da parcela na qual os dados foram coletados.,Segmento  distância em metros (m) do início da parcela meter,Data da Coleta  Data de Coleta dos dados,Camada  Profundidade da camada de cada monólito; camada S: (≈ -15 até 0 cm); camada A: (0 a 10 cm); camada B: (10 a 20 cm); camada C: (20 a 30 cm); camada D: (30 a 40 cm); e camada E: (40 a 50 cm).,CD  Classe de diâmetro em que se enquadra a biomassa de raízes de cada camada, sendo elas; muito finas (MF = Ø < 2 mm); finas (F = 2 mm ≤ Ø < 5 mm); médias (M = 5 mm ≤ Ø < 20 mm); e grossas (G = Ø ≥ 20 mm).,BGB  Massa em gramas (g), obtida por balança com precisão de 0,01g da biomassa de cada classe de diâmetro de cada camada de cada monólito gram"
"O rio Cristalino está em uma região ameaçada por perturbações antrópicas (e.g. desmatamento, barramentos), que ameaçam a diversidade biológica local. Essa realidade pode conduzir ao desaparecimento local de algumas espécies. Visando contribuir para o conhecimento da ictiofauna amazônica realizamos a caracterização da estrutura ambiental e o levantamento da ictiofauna de riachos da bacia do rio Cristalino. As coletas foram em riachos de 1ª e 2ª ordem pertencentes à bacia do rio. Dados estruturais dos riachos foram coletados, tais como, largura, profundidade, tipo de substrato, velocidade da correnteza e vazão do riacho. Os peixes foram coletados de forma ativa com redes, puçás e peneiras. As coletas foram realizadas no mês de maio de 2013 durante a estação seca.",liliandias,110,3,"Levantamento da ictiofauna de riachos da bacia do rio Cristalino, Mato Grosso.",2013-05-11T04:00:00Z,2013-05-16T04:00:00Z,Lucélia Nobre Carvalho,"reino,filo,classe,ordem,familia,genero,especie,sitio,modulo,trilha,parcela,abundancia,distancia,latitude,longitude,vel,lar,vaz,promed,promax,arg,arefin,aregro,litfin,litgro,rai,mac,sed,sex,ro,tro","reino  nome do Reino,filo  nome do Filo,classe  nome da Classe,ordem  nome da Ordem,familia  nome da Família,genero  nome do Gênero,especie  nome da espécie,sitio  nome do sitio especificado de acordo com o código adotado pelo PPBio,modulo  nome do módulo especificado de acordo com o código adotado pelo PPBio,trilha  nome da trilha especificado de acordo com o código adotado pelo PPBio
NA=não amostrado,parcela  número que identifica a parcela aquática,especie  nome da espécie coletada,abundancia  número de indivíduos das espécies coletadas dimensionless,parcela  número que identifica a parcela aquática dimensionless,distancia  distância (em metros) da parcela em relação ao ponto 0m meter,latitude  latitude da parcela em graus decimais grad,longitude  longitude da parcela em graus decimais grad,vel  velocidade média da corrente de água (m/s) metersPerSecond,lar  largura média do igarapé em metros meter,vaz  vazão média do canal em m3/s cubicMetersPerSecond,promed  profundidade média do igarapé em metros meter,promax  profundidade máxima média do igarapé em metros meter,arg  porcentagem de argila no leito do igarapé number,arefin  porcentagem de areia fina no leito do igarapé number,aregro  porcetagem de areia grossa no leito do igarapé number,litfin  porcentagem de liteira fina no leito do igarapé number,litgro  porcentagem de liteira grossa no leito do igarapé number,rai  porcentagem de raiz no leito do igarapé number,mac  porcentagem de macrófitas no leito do igarapé number,sed  porcentagem de sedimento no leito do igarapé number,sex  porcentagem de seixo no leito do igarapé number,ro  porcentagem de rochas no leito do igarapé number,tro  porcentagem de tronco no leito do igarapé number"
"Foram coletadas informações sobre a estrutura de lianas em todas as 12 parcelas permanentes, localizadas no Parque Estadual do Cristalino. As amostragens foram realizadas no período de 18 de junho de 2012 a 09 de maio de 2013. Este estudo pretende verificar a distribuição, composição de espécies e densidade de lianas na grande escala amazônica a interação entre clima seco, estimativa de acumulo de biomassa e carbono e da diversidade na composição florística.",liliandias,111,3,"Estrutura de lianas em 12 parcelas permanentes no Parque Estadual do Cristalino na Amazônia Mato-grossense, sítio Sinop.",2012-06-18T04:00:00Z,2013-05-09T04:00:00Z,Márcia Cleia Vilela dos Santos,"sitio,modulo,trilha,parcela,sub_parcela,numero,lado,DAP,diam_base,DAP_rebrotos,p/f,Obs","sitio  nome do sitio especificado de acordo com o código adotado pelo PPBio,modulo  nome do módulo especificado de acordo com o código adotado pelo PPBio,trilha  nome da trilha especificado de acordo com o código adotado pelo PPBio,parcela  nome da parcela especificado de acordo com o código adotado pelo PPBio,sub_parcela  trechos de 10 metros dentro da parcela,numero  número que identifica o indivíduo amostrado dimensionless,lado  indicação do lado da parcela onde o indivíduo foi amostrado
E=esquerdo
D=direito,DAP  diâmetro (em cm) do tronco à altura do peito
*nos casos de tronco achatado, existe uma medida máxima (maior lado) e mínima (menor lado) centimeter,diam_base  diâmetro em centímetros à altura do solo, para indivíduos horizontais,DAP_rebrotos  diâmetro à altura do peito (em centímetros) dos rebrotos centimeter,p/f  Instrumento usado para medição (paquímetro ou fita),Obs  observações"
"As abelhas da tribo Euglossini possuem um comportamento solitário e apresentam um diversificado nicho ecológico, um deles de caráter exclusivo, como polinizadoras, especialmente de orquídeas, advindo daí a importância destas abelhas bioindicadoras da qualidade (integridade) ambiental. A tribo é representada por cinco gêneros: Euglossa, Eufriesea, Eulaema são de vida livre, enquanto Exaerete e Aglae são cleptoparasitas de ninhos de Eufrieseae de Eulaema. O material coletado esta depositado na Coleção Entomológica do PPBio - Laboratório de Sistemática e Ecologia de Abelhas e Vespas Neotropicais da UNEMAT, no Campus de Cáceres.",liliandias,112,3,"Abelhas Euglossini (Hymenoptera: Apidae) no Módulo I do PPBio da Floresta Amazônica Meridional (Cláudia, Mato Grosso).",2010-07-15T04:00:00Z,2010-07-18T04:00:00Z,Evandson José dos Anjos-Silva,"sitio,modulo,trilha,parcela,distancia,localizacao_gps,especies,abundancia,reino,filo,classe,ordem,familia,genero,especie","sitio  nome do sitio especificado de acordo com o código adotado pelo PPBio,modulo  nome do módulo especificado de acordo com o código adotado pelo PPBio,trilha  nome da trilha especificado de acordo com o código adotado pelo PPBio,parcela  nome da parcela especificado de acordo com o código adotado pelo PPBio,distancia  localizacao da parcela (em metros) em relação ao início da trilha meter,localizacao_gps  latitude e longitude em graus decimais grad,especies  nome das espécies coletadas,abundancia  número de indivíduos das espécies coletadas dimensionless,reino  nome do reino,filo  nome do filo,classe  nome da classe,ordem  nome da ordem,familia  nome da família,genero  nome do gênero,especie  nome da espécie"
"As abelhas da tribo Euglossini possuem um comportamento solitário e apresentam um diversificado nicho ecológico, um deles de caráter exclusivo, como polinizadoras, especialmente de orquídeas, advindo daí a importância destas abelhas bioindicadoras da qualidade (integridade) ambiental. A tribo é representada por cinco gêneros: Euglossa, Eufriesea, Eulaema são de vida livre, enquanto Exaerete e Aglae são cleptoparasitas de ninhos de Eufrieseae de Eulaema. O material coletado esta depositado na Coleção Entomológica do PPBio - Laboratório de Sistemática e Ecologia de Abelhas e Vespas Neotropicais da UNEMAT, no Campus de Cáceres.",liliandias,113,3,"Abelhas Euglossini (Hymenoptera: Apidae) no Módulo II do PPBio da Floresta Amazônica Meridional (Cláudia, Mato Grosso).",2011-08-01T04:00:00Z,2011-08-12T04:00:00Z,Evandson José dos Anjos-Silva,"sitio,modulo,trilha,parcela,distancia,localizacao_gps,especies,abundancia,reino,filo,classe,ordem,familia,genero,especie","sitio  nome do sitio especificado de acordo com o código adotado pelo PPBio,modulo  nome do módulo especificado de acordo com o código adotado pelo PPBio,trilha  nome da trilha especificado de acordo com o código adotado pelo PPBio,parcela  nome da parcela especificado de acordo com o código adotado pelo PPBio,distancia  localizacao da parcela (em metros) em relação ao início da trilha meter,localizacao_gps  latitude e longitude em graus decimais grad,especies  nome das espécies coletadas,abundancia  número de indivíduos das espécies coletadas dimensionless,reino  nome do reino,filo  nome do filo,classe  nome da classe,ordem  nome da ordem,familia  nome da família,genero  nome do gênero,especie  nome da espécie"
